Id;Semestre;Latitud;Longitud;Edad;Sexo;Carrera;Alimentador;CodigoPostalCasa
A00006505;202410;-0.1630752;-78.4584284;24;M;INGENIERIA DE SOFTWARE;NULL;150150
A00006505;202420;-0.1629983;-78.4586499;24;M;INGENIERIA DE SOFTWARE;NULL;150150
A00006505;202510;-0.1635553;-78.4593087;24;M;INGENIERIA DE SOFTWARE;Gualo 14E;150150
A00006564;202410;-0.1631559;-78.4589011;23;F;DISEÑO GRAFICO;NULL;150150
A00006612;202420;-0.0782915;-78.4141255;25;M;ECONOMIA;NULL;150450
A00006612;202510;-0.1633067;-78.4587475;25;M;ECONOMIA;Gualo 14E;150450
A00006621;202420;-0.2630136;-78.4799965;25;F;AGROINDUSTRIA;NULL;150150
A00006626;202410;-0.1634767;-78.4593680;25;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;150150
A00006626;202420;-0.2027588;-78.4852064;25;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;150150
A00006626;202510;-0.1635638;-78.4591981;25;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;Gualo 14E;150150
A00006631;202420;-0.1631211;-78.4594234;25;F;AGROINDUSTRIA;NULL;170156
A00006658;202410;-0.1633559;-78.4591427;24;F;MEDICINA VETERINARIA;NULL;150150
A00006658;202420;-0.2106990;-78.4260927;24;F;MEDICINA VETERINARIA;NULL;150150
A00006658;202510;-0.1674216;-78.4720196;24;F;MEDICINA VETERINARIA;Río Coca 16B;150150
A00006677;202420;-0.1729988;-78.4798013;32;F;CIBERSEGURIDAD;NULL;180103
A00006677;202510;-0.1426652;-78.4559574;32;F;CIBERSEGURIDAD;Gualo 14B;180103
A00006725;202410;-0.1633821;-78.4591681;27;M;MEDICINA;NULL;160150
A00006725;202420;-0.1633153;-78.4594171;27;M;MEDICINA;NULL;160150
A00006725;202510;-0.2028794;-78.5051165;27;M;MEDICINA;Miraflores 09A;160150
A00006809;202410;-0.1705076;-78.4767958;24;F;MEDICINA;NULL;160150
A00006848;202420;-0.1628743;-78.4588569;24;F;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170129
A00006864;202410;-0.2951759;-78.4845726;24;F;MEDICINA;NULL;170115
A00006864;202420;-0.1797812;-78.4784826;24;F;MEDICINA;NULL;170115
A00006876;202410;-0.2289693;-78.4848266;24;F;MEDICINA;NULL;160150
A00006960;202410;-0.1596332;-78.4617630;25;M;ADMINISTRACION DE EMPRESAS;NULL;170112
A00006967;202410;-0.1675969;-78.4726173;27;F;ARQUITECTURA;NULL;170121
A00006967;202420;-0.1673403;-78.4727522;27;F;ARQUITECTURA;NULL;170121
A00006967;202510;-0.1678996;-78.4726548;27;F;ARQUITECTURA;Río Coca 16B;170121
A00006971;202410;-0.3454983;-78.4613180;25;F;MEDICINA;NULL;160166
A00006971;202420;-0.1634468;-78.4587114;25;F;MEDICINA;NULL;160166
A00006971;202510;-0.1635061;-78.4586620;25;F;MEDICINA;Gualo 14E;160166
A00007522;202510;-0.2191775;-78.5089636;26;F;DERECHO;La Marín 08C;170170
A00008951;202410;-0.2634997;-78.4728755;44;F;EDUCACION;NULL;170184
A00008951;202420;-0.2044394;-78.3832639;44;F;EDUCACION;NULL;170184
A00008951;202510;-0.1583784;-78.4554634;44;F;EDUCACION;Olímpico 01A;170184
A00009446;202410;-0.1321334;-78.4422450;51;F;DERECHO;NULL;170117
A00009446;202420;-0.1679890;-78.4725984;51;F;DERECHO;NULL;170117
A00010540;202410;-0.3095036;-78.4565991;46;M;ENFERMERIA;NULL;170165
A00010900;202410;-0.3454983;-78.4613180;34;M;MEDICINA;NULL;170112
A00010900;202420;-0.1633517;-78.4594892;34;M;MEDICINA;NULL;170112
A00010900;202510;-0.2175443;-78.4017458;34;M;MEDICINA;Gualo 14E;170112
A00010943;202420;-0.1634020;-78.4588273;34;F;PSICOLOGIA;NULL;170155
A00010943;202510;-0.1759423;-78.4794696;34;F;PSICOLOGIA;Gualo 14E;170155
A00010945;202410;-0.1312813;-78.5017961;24;M;TELECOMUNICACIONES;NULL;170102
A00010994;202410;-0.1635633;-78.4592639;33;M;NEGOCIOS INTERNACIONALES;NULL;170112
A00010994;202420;-0.1978400;-78.4904817;33;M;NEGOCIOS INTERNACIONALES;NULL;170112
A00010994;202510;-0.2630968;-78.5264652;33;M;NETWORKING Y TELECOMUNICACIONES;Barrio Nuevo 03T;170112
A00011434;202410;-0.1993191;-78.5054297;44;M;INGENIERÍA INDUSTRIAL;NULL;170175
A00011548;202410;-0.1680651;-78.4728651;37;M;DERECHO;NULL;170110
A00012175;202410;-0.1632567;-78.4646100;46;M;EDUCACION;NULL;170101
A00012175;202420;-0.3355983;-78.4856049;46;M;EDUCACION;NULL;170101
A00012434;202410;-0.1319766;-78.4420574;42;M;DERECHO;NULL;170186
A00012434;202420;-0.2311185;-78.4361939;42;M;DERECHO;NULL;170186
A00012434;202510;-0.1952225;-78.4799691;42;M;DERECHO;La Floresta 12B;170186
A00013209;202410;-0.1679436;-78.4725263;49;M;ADMINISTRACION DE EMPRESAS;NULL;170155
A00013209;202420;-0.1632716;-78.4587485;49;M;ADMINISTRACION DE EMPRESAS;NULL;170155
A00013209;202510;-0.1749395;-78.4790615;49;M;ADMINISTRACION DE EMPRESAS;Iñaquito 28B;170155
A00013229;202410;-0.1618137;-78.4572552;36;M;CIBERSEGURIDAD;NULL;170106
A00013229;202420;-0.1631873;-78.4585625;36;M;CIBERSEGURIDAD;NULL;170106
A00013453;202410;-0.2546358;-78.5276829;34;M;INGENIERIA DE SOFTWARE;NULL;170156
A00013453;202420;-0.2052710;-78.5000102;34;M;INGENIERIA DE SOFTWARE;NULL;170156
A00013501;202410;-0.1967456;-78.3784388;31;M;PSICOLOGIA;NULL;170115
A00013501;202420;-0.1721067;-78.4942477;31;M;PSICOLOGIA;NULL;170115
A00013707;202410;-0.3042317;-78.4579847;33;M;ENFERMERIA;NULL;170106
A00013707;202420;-0.1631835;-78.4592835;33;M;ENFERMERIA;NULL;170106
A00013927;202410;-0.1633413;-78.4592250;46;F;FISIOTERAPIA;NULL;170102
A00013927;202420;-0.1632048;-78.4595049;46;F;FISIOTERAPIA;NULL;170102
A00013927;202510;-0.1701548;-78.4709041;46;F;FISIOTERAPIA;Olímpico 01A;170102
A00014000;202410;-0.2019705;-78.4846953;34;M;ODONTOLOGIA;NULL;170155
A00014000;202420;-0.2025216;-78.4851545;34;M;ODONTOLOGIA;NULL;170155
A00014000;202510;-0.2026228;-78.4850399;34;M;ODONTOLOGIA;Diez Nueva 32B;170155
A00014159;202410;-0.1639221;-78.4645911;30;F;MEDICINA VETERINARIA;NULL;170112
A00014256;202410;-0.2039300;-78.5157000;41;M;ARQUITECTURA;NULL;170155
A00014256;202420;-0.1747219;-78.4928548;41;M;ARQUITECTURA;NULL;170155
A00014280;202410;-0.1628075;-78.4594552;29;M;FISIOTERAPIA;NULL;170129
A00014280;202420;-0.1634415;-78.4594198;29;M;FISIOTERAPIA;NULL;170129
A00014448;202410;-0.1845440;-78.4882831;47;M;CIBERSEGURIDAD;NULL;170106
A00014448;202420;-0.1844243;-78.4883173;47;M;CIBERSEGURIDAD;NULL;170106
A00014664;202410;-0.1850132;-78.4885549;35;M;MEDICINA;NULL;170115
A00014664;202420;-0.1797812;-78.4784826;35;M;MEDICINA;NULL;170115
A00014786;202410;-0.1647367;-78.4681692;36;F;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170151
A00014786;202420;-0.1637342;-78.4585722;36;F;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170151
A00014786;202510;-0.1634350;-78.4587668;36;F;ELECTRÓNICA Y AUTOMATIZACIÓN;Gualo 14E;170151
A00015028;202410;-0.3019834;-78.5317226;38;F;DERECHO;NULL;170110
A00015028;202420;-0.1443652;-78.4241586;38;F;DERECHO;NULL;170110
A00015028;202510;-0.2261409;-78.3822398;38;F;DERECHO;Tumbaco 36A;170110
A00015478;202410;-0.1870443;-78.4803169;32;M;PSICOLOGIA;NULL;170156
A00015478;202420;-0.2060292;-78.4970369;32;M;PSICOLOGIA;NULL;170156
A00015479;202410;-0.1633612;-78.4589817;32;M;ADMINISTRACION DE EMPRESAS;NULL;170115
A00015479;202420;-0.1868944;-78.4804870;32;M;ADMINISTRACION DE EMPRESAS;NULL;170115
A00015479;202510;-0.1633249;-78.4591930;32;M;ADMINISTRACION DE EMPRESAS;Gualo 14E;170115
A00015483;202410;-0.3351565;-78.5290950;30;M;INGENIERÍA INDUSTRIAL;NULL;170186
A00015515;202510;-0.1634407;-78.4587400;46;M;CIBERSEGURIDAD;Gualo 14E;170108
A00015681;202410;-0.3233515;-78.4311080;36;M;MEDICINA VETERINARIA;NULL;170184
A00015681;202420;-0.1634957;-78.4593296;36;M;MEDICINA VETERINARIA;NULL;170184
A00015681;202510;-0.2794864;-78.3684731;36;M;MEDICINA VETERINARIA;Alangasí 26D;170184
A00015775;202410;-0.1922289;-78.4776513;35;F;MEDICINA;NULL;170101
A00015898;202410;-0.1627870;-78.4584810;35;M;COMUNICACION;NULL;170124
A00015898;202420;-0.1632971;-78.4593348;35;M;COMUNICACION;NULL;170124
A00015898;202510;-0.1635355;-78.4593868;35;M;COMUNICACION;Gualo 14E;170124
A00015995;202410;-0.1780361;-78.4861826;30;F;NEGOCIOS INTERNACIONALES;NULL;170114
A00015995;202420;-0.1601976;-78.4546023;30;F;NEGOCIOS INTERNACIONALES;NULL;170114
A00015995;202510;-0.3197374;-78.3998061;30;F;NEGOCIOS INTERNACIONALES;Alangasí 26D;170114
A00016021;202410;-0.2585037;-78.5370598;30;F;FISIOTERAPIA;NULL;170127
A00016021;202420;-0.1596339;-78.4493261;30;F;FISIOTERAPIA;NULL;170127
A00016037;202410;-0.1631412;-78.4588577;28;M;DISEÑO GRAFICO;NULL;170110
A00016354;202410;-0.1682450;-78.4729440;29;F;DERECHO;NULL;170155
A00016354;202420;-0.0786033;-78.4199542;29;F;DERECHO;NULL;170155
A00016354;202510;-0.1770509;-78.4796426;29;F;DERECHO;Iñaquito 28B;170155
A00016366;202420;-0.1676611;-78.4727676;31;M;ARQUITECTURA;NULL;170156
A00016447;202510;-0.1634692;-78.4586949;39;F;MEDICINA;Granda Centeno 13D;170115
A00016607;202420;-0.1871047;-78.4940077;30;F;ENFERMERIA;NULL;170110
A00016607;202510;-0.1632900;-78.4591145;30;F;ENFERMERIA;Gualo 14E;170110
A00016646;202410;-0.1675587;-78.4727327;30;M;ARTES MUSICALES;NULL;170128
A00016646;202420;-0.1676066;-78.4727181;30;M;ARTES MUSICALES;NULL;170128
A00016646;202510;-0.1991447;-78.4184383;30;M;ARTES MUSICALES;Tumbaco 36B;170128
A00016965;202420;-0.1633377;-78.4584439;31;F;MEDICINA VETERINARIA;NULL;170177
A00016965;202510;-0.1629912;-78.4595268;31;F;MEDICINA VETERINARIA;Gualo 14E;170177
A00017062;202410;-0.3134609;-78.4730243;44;M;MEDICINA VETERINARIA;NULL;170156
A00017094;202420;-0.1633214;-78.4589300;28;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170155
A00017289;202410;-0.1678690;-78.4726415;32;F;ARQUITECTURA;NULL;170112
A00017290;202410;-0.1889707;-78.4975960;43;M;DERECHO;NULL;170124
A00017290;202420;-0.2021526;-78.4849882;43;M;DERECHO;NULL;170124
A00017290;202510;-0.1988753;-78.4840804;43;M;DERECHO;Diez Nueva 32B;170124
A00017292;202410;-0.1633866;-78.4593389;28;F;ENFERMERIA;NULL;170109
A00017292;202420;-0.1631243;-78.4593231;28;F;ENFERMERIA;NULL;170109
A00017292;202510;-0.1631288;-78.4593498;28;F;ENFERMERIA;Gualo 14E;170109
A00017346;202420;-0.1633017;-78.4593349;28;M;COMUNICACION;NULL;170114
A00017346;202510;-0.1403651;-78.4989044;28;M;COMUNICACION;Andalucía 17A;170114
A00017356;202410;-0.1893454;-78.4903579;29;M;ARQUITECTURA;NULL;230106
A00017356;202420;-0.2124043;-78.4045300;29;M;ARQUITECTURA;NULL;230106
A00017628;202410;-0.2043624;-78.4372511;34;M;DISEÑO DE PRODUCTOS;NULL;170104
A00017628;202420;-0.1728972;-78.4797841;34;M;DISEÑO DE PRODUCTOS;NULL;170150
A00017742;202410;-0.2191714;-78.3815108;30;F;GASTRONOMIA;NULL;170104
A00017838;202420;-0.1633463;-78.4591535;28;M;FINANZAS;NULL;170104
A00018149;202410;-0.1992068;-78.4461441;31;M;MERCADOTECNIA;NULL;170157
A00018149;202420;-0.1926941;-78.4775585;31;M;MERCADOTECNIA;NULL;170157
A00018149;202510;-0.1895025;-78.4420342;31;M;MERCADOTECNIA;Nueva Cumbaya 29B;170157
A00018197;202510;-0.1627574;-78.4911938;35;M;DERECHO;El Bosque 15C;170183
A00018400;202420;-0.2301185;-78.5024648;33;F;EDUCACION;NULL;170170
A00018511;202410;-0.2634997;-78.4728755;28;F;EDUCACION;NULL;170115
A00018511;202420;-0.2044394;-78.3832639;28;F;EDUCACION;NULL;170115
A00018511;202510;-0.1583784;-78.4554634;28;F;EDUCACION;Olímpico 01A;170115
A00018623;202410;-0.1637731;-78.4582694;34;F;ENFERMERIA;NULL;170186
A00018623;202420;-0.2155397;-78.4980461;34;F;ENFERMERIA;NULL;170186
A00018623;202510;-0.1634600;-78.4592152;34;F;ENFERMERIA;Gualo 14E;170186
A00018647;202410;-0.1003649;-78.4838240;27;M;DERECHO;NULL;170112
A00018647;202420;-0.2021526;-78.4849882;27;M;DERECHO;NULL;170112
A00018647;202510;-0.1744792;-78.4979964;27;M;DERECHO;Granda Centeno 13C;170112
A00018713;202410;-0.3187528;-78.4704564;44;F;NEGOCIOS INTERNACIONALES;NULL;170115
A00018713;202420;-0.1699233;-78.4709133;44;F;NEGOCIOS INTERNACIONALES;NULL;170115
A00018713;202510;-0.1939751;-78.5097316;44;F;NEGOCIOS INTERNACIONALES;Miraflores 09A;170115
A00018808;202410;-0.1589820;-78.4546861;27;F;AGROINDUSTRIA;NULL;170186
A00018808;202420;-0.2715325;-79.1831081;27;F;AGROINDUSTRIA;NULL;170186
A00018808;202510;-0.2089627;-78.4869340;27;F;AGROINDUSTRIA;Diez Nueva 32A;170186
A00018867;202410;-0.1681406;-78.4727511;30;M;ARQUITECTURA;NULL;170113
A00018867;202510;-0.1678358;-78.4727558;30;M;ARQUITECTURA;Río Coca 16B;170113
A00019308;202410;-0.1859432;-78.4775745;35;F;MEDICINA;NULL;170157
A00019308;202420;-0.1633153;-78.4594171;35;F;MEDICINA;NULL;170157
A00019308;202510;-0.1634181;-78.4588737;35;F;MEDICINA;Gualo 14E;170157
A00019373;202410;-0.1992065;-78.4409902;28;M;MERCADOTECNIA;NULL;170101
A00019397;202410;-0.1675587;-78.4727327;29;M;PSICOLOGIA;NULL;170105
A00019421;202410;-0.1961616;-78.3913308;27;M;MEDICINA;NULL;170101
A00019421;202420;-0.2084035;-78.4835672;27;M;MEDICINA;NULL;170101
A00019421;202510;-0.1634692;-78.4586949;27;M;MEDICINA;Granda Centeno 13D;170101
A00019462;202410;-0.1631960;-78.4586466;27;M;PSICOLOGIA;NULL;170115
A00019462;202420;-0.1720281;-78.4461120;27;M;PSICOLOGIA;NULL;170150
A00019482;202410;-0.1799753;-78.4810384;30;F;MERCADOTECNIA;NULL;170112
A00019482;202420;-0.1632971;-78.4593348;30;F;MERCADOTECNIA;NULL;170112
A00019500;202410;-0.5125123;-78.5743868;28;M;PSICOLOGIA;NULL;170186
A00019500;202420;-0.5126049;-78.5743823;28;M;PSICOLOGIA;NULL;170186
A00019558;202410;-0.2888177;-78.4851830;33;M;ADMINISTRACION DE EMPRESAS;NULL;170106
A00019558;202420;-0.1636987;-78.4594051;33;M;ADMINISTRACION DE EMPRESAS;NULL;170106
A00019783;202420;-0.1634549;-78.4594411;26;M;FISIOTERAPIA;NULL;080103
A00019783;202510;-0.1631180;-78.4596311;26;M;FISIOTERAPIA;Gualo 14E;080103
A00019865;202410;-0.2475232;-78.5120325;32;M;NEGOCIOS INTERNACIONALES;NULL;170101
A00019891;202410;-0.1993191;-78.5054297;38;M;INGENIERÍA INDUSTRIAL;NULL;170151
A00019920;202410;-0.1922289;-78.4776513;27;M;MEDICINA;NULL;170115
A00019959;202410;-0.2252437;-78.5078482;27;M;ARQUITECTURA;NULL;170102
A00019978;202420;-0.1740798;-78.4756837;33;M;MEDICINA;NULL;170101
A00019978;202510;-0.2441366;-78.5410311;33;M;MEDICINA;Barrio Nuevo 03B;170101
A00020057;202410;-0.2689817;-78.5482877;38;M;DERECHO;NULL;170131
A00020057;202420;-0.1977978;-78.4390379;38;M;DERECHO;NULL;170131
A00020124;202410;-0.1598511;-78.4492895;30;M;AGROINDUSTRIA;NULL;170124
A00020124;202420;-0.1627927;-78.4585304;30;M;AGROINDUSTRIA;NULL;170124
A00020124;202510;-0.3688995;-78.5550104;30;M;AGROINDUSTRIA;Santa Rosa 37A;170124
A00020131;202410;-0.2076882;-78.4959611;28;F;MEDICINA;NULL;170102
A00020131;202420;-0.1636063;-78.4588232;28;F;MEDICINA;NULL;170102
A00020131;202510;-0.1928395;-78.4916072;28;F;MEDICINA;Gualo 14E;170102
A00020180;202420;-0.1844014;-78.4883570;29;M;MEDICINA;NULL;170117
A00020180;202510;-0.1737262;-78.4998967;29;M;MEDICINA;Granda Centeno 13D;170117
A00020192;202410;-0.2063920;-78.4957020;27;M;DERECHO;NULL;170157
A00020192;202510;-0.1772543;-78.4786510;27;M;DERECHO;Iñaquito 28B;170157
A00020847;202410;-0.2143464;-78.4263601;28;F;MEDICINA;NULL;170112
A00020847;202420;-0.1736237;-78.4925041;28;F;MEDICINA;NULL;170112
A00020847;202510;-0.1884469;-78.4758257;28;F;MEDICINA;Olímpico 01D;170112
A00020852;202410;-0.1851112;-78.4993272;38;F;GASTRONOMIA;NULL;170157
A00020852;202420;-0.1683412;-78.4727265;38;F;GASTRONOMIA;NULL;170157
A00020852;202510;-0.1797816;-78.4783916;38;F;GASTRONOMIA;Olímpico 01B;170157
A00021000;202410;-0.2163384;-78.4175521;29;M;DERECHO;NULL;170110
A00021000;202420;-0.1871823;-78.4799981;29;M;DERECHO;NULL;170110
A00021021;202410;-0.2103316;-78.4944492;33;F;CINE;NULL;170110
A00021092;202410;-0.2154865;-78.4979075;37;M;ENFERMERIA;NULL;170131
A00021092;202420;-0.1631243;-78.4593231;37;M;ENFERMERIA;NULL;170131
A00021162;202420;-0.1420710;-78.4840748;27;M;NEGOCIOS INTERNACIONALES;NULL;170106
A00021162;202510;-0.2968330;-78.5584226;27;M;NEGOCIOS INTERNACIONALES;Eugenio Espejo 59E;170106
A00021258;202410;-0.1631702;-78.4589018;26;M;PERIODISMO;NULL;170110
A00021258;202420;-0.1632883;-78.4758475;26;M;PERIODISMO;NULL;170110
A00021671;202410;-0.1672847;-78.4725612;40;M;GASTRONOMIA;NULL;170121
A00021671;202420;-0.3158561;-78.4689390;40;M;GASTRONOMIA;NULL;170121
A00021671;202510;-0.1677565;-78.4726443;40;M;GASTRONOMIA;Río Coca 16A;170121
A00021824;202410;-0.0493207;-78.4486268;28;M;ARTES MUSICALES;NULL;170129
A00021888;202410;-0.1634501;-78.4588035;27;M;MERCADOTECNIA;NULL;170102
A00021888;202420;-0.1633003;-78.4586648;27;M;MERCADOTECNIA;NULL;170102
A00022090;202510;-0.1674837;-78.4727509;26;M;DERECHO;Río Coca 16B;170156
A00022144;202510;-0.2655189;-78.4562241;29;M;ADMINISTRACIÓN DE EMPRESAS;Conocoto 23D;170179
A00022189;202410;-0.1632714;-78.4593399;27;F;MEDICINA;NULL;170157
A00022228;202420;-0.1746707;-78.4949462;26;M;ADMINISTRACION DE EMPRESAS;NULL;170177
A00022228;202510;-0.2009458;-78.4850497;26;M;ADMINISTRACION DE EMPRESAS;Río Coca 16A;170177
A00022252;202410;-0.5090972;-78.5673221;26;M;MEDICINA VETERINARIA;NULL;170184
A00022255;202410;-0.1818479;-78.4898013;28;M;ARQUITECTURA;NULL;170110
A00022396;202410;-0.1847794;-78.4998399;29;F;ADMINISTRACION DE EMPRESAS;NULL;170131
A00022396;202420;-0.1800092;-78.5114692;29;F;ADMINISTRACION DE EMPRESAS;NULL;170131
A00022396;202510;-0.1633519;-78.4592000;29;F;ADMINISTRACION DE EMPRESAS;Gualo 14E;170131
A00022556;202410;-0.1850699;-78.4919184;25;F;ODONTOLOGIA;NULL;170113
A00022703;202410;-0.1741896;-78.4719302;26;M;ECONOMIA;NULL;170155
A00022703;202510;-0.1760875;-78.4476489;26;M;ECONOMIA;Nueva Cumbaya 29D;170155
A00022718;202410;-0.2005373;-78.4430313;25;M;DERECHO;NULL;170104
A00022718;202420;-0.1871823;-78.4799981;25;M;DERECHO;NULL;170104
A00022735;202410;-0.1631702;-78.4589018;37;M;PERIODISMO;NULL;170102
A00022900;202410;-0.1581812;-78.4540395;34;F;EDUCACION;NULL;170115
A00023053;202410;-0.1676440;-78.4727764;27;M;DERECHO;NULL;170101
A00023053;202420;-0.1759021;-78.4869794;27;M;DERECHO;NULL;170101
A00023176;202410;-0.2445026;-78.5151645;34;M;ADMINISTRACION DE EMPRESAS;NULL;170162
A00023236;202410;-0.1632684;-78.4597464;26;M;BIOTECNOLOGÍA;NULL;170112
A00023236;202420;-0.1630391;-78.4596554;26;M;BIOTECNOLOGÍA;NULL;170112
A00023286;202410;-0.2144653;-78.4996218;40;F;ENFERMERIA;NULL;170102
A00023286;202420;-0.3047401;-78.4934348;40;F;ENFERMERIA;NULL;170102
A00023449;202410;-0.1763374;-78.4825522;39;M;ARQUITECTURA;NULL;170151
A00023453;202410;-0.1850699;-78.4919184;33;F;ODONTOLOGIA;NULL;170156
A00023643;202410;-0.2805193;-78.4558110;26;F;PSICOLOGIA;NULL;170156
A00023643;202420;-0.2044373;-78.3832660;26;F;PSICOLOGIA;NULL;170156
A00023643;202510;-0.0788300;-78.4195732;26;F;PSICOLOGIA;Pomasqui 57A;170156
A00023863;202410;-0.1889707;-78.4975960;32;F;DERECHO;NULL;170114
A00023863;202420;-0.2021526;-78.4849882;32;F;DERECHO;NULL;170114
A00023863;202510;-0.1988753;-78.4840804;32;F;DERECHO;Diez Nueva 32B;170114
A00024011;202410;-0.1634477;-78.4588425;31;M;ADMINISTRACION DE EMPRESAS;NULL;170150
A00024011;202420;-0.1633003;-78.4586648;31;M;ADMINISTRACION DE EMPRESAS;NULL;170129
A00024011;202510;-0.1680139;-78.4727675;31;M;ADMINISTRACION DE EMPRESAS;Río Coca 16B;170129
A00024269;202410;-0.3187208;-78.4374318;35;F;PSICOLOGIA;NULL;170107
A00024269;202420;-0.1683700;-78.4732383;35;F;PSICOLOGIA;NULL;170107
A00024285;202410;-0.1850132;-78.4885549;27;F;MEDICINA;NULL;170155
A00024285;202420;-0.1777595;-78.4501603;27;F;MEDICINA;NULL;170155
A00024427;202420;-0.2096702;-78.5012400;26;F;FISIOTERAPIA;NULL;170105
A00024427;202510;-0.1597325;-78.4495061;26;F;FISIOTERAPIA;Gualo 14E;170105
A00024485;202410;-0.1632756;-78.4596659;25;M;MEDICINA VETERINARIA;NULL;170115
A00024485;202420;-0.1633024;-78.4589959;25;M;MEDICINA VETERINARIA;NULL;170115
A00024485;202510;-0.3040188;-78.4633383;25;M;MEDICINA VETERINARIA;Conocoto 23H;170115
A00024586;202420;-0.1307949;-78.4655457;28;F;AGROINDUSTRIA;NULL;170113
A00024586;202510;-0.1632426;-78.4589337;28;F;AGROINDUSTRIA;Gualo 14E;170113
A00024649;202410;-0.2033064;-78.4845830;37;F;ODONTOLOGIA;NULL;170177
A00024651;202410;-0.2118155;-78.3819174;25;M;ODONTOLOGIA;NULL;170186
A00024651;202420;-0.1099878;-78.4847739;25;M;ODONTOLOGIA;NULL;170186
A00024688;202410;-0.1635730;-78.4584124;26;M;MERCADOTECNIA;NULL;170120
A00024688;202420;-0.1539235;-78.4917184;26;M;MERCADOTECNIA;NULL;170120
A00024688;202510;-0.1542056;-78.4917559;26;M;MERCADOTECNIA;El Bosque 15E;170120
A00024698;202410;-0.1678946;-78.4726588;27;M;SONIDO Y ACÚSTICA;NULL;170127
A00024698;202420;-0.1676767;-78.4727810;27;M;SONIDO Y ACÚSTICA;NULL;170127
A00024698;202510;-0.1679464;-78.4726828;27;M;SONIDO Y ACÚSTICA;Río Coca 16B;170127
A00024703;202410;-0.1840600;-78.5036031;29;F;MEDICINA;NULL;170186
A00024703;202510;-0.3132016;-78.4443863;29;F;MEDICINA;Alangasí 26A;170186
A00024754;202510;-0.2655189;-78.4562241;25;F;ADMINISTRACIÓN DE EMPRESAS;Conocoto 23D;200350
A00024842;202410;-0.1207305;-78.4298725;28;M;MEDICINA;NULL;170112
A00024842;202420;-0.1633599;-78.4593500;28;M;MEDICINA;NULL;170112
A00024842;202510;-0.1814283;-78.4753859;28;M;MEDICINA;Olímpico 01C;170112
A00024847;202410;-0.1634210;-78.4588418;26;M;BIOTECNOLOGÍA;NULL;170177
A00024892;202410;-0.1676105;-78.4727613;26;M;GASTRONOMIA;NULL;170112
A00024892;202420;-0.1689451;-78.4753859;26;M;GASTRONOMIA;NULL;170112
A00024938;202410;-0.1918441;-78.4795883;26;F;MEDICINA;NULL;170127
A00024938;202420;-0.1711464;-78.4885130;26;F;MEDICINA;NULL;170127
A00024938;202510;-0.2175443;-78.4017458;26;F;MEDICINA;Gualo 14E;170127
A00024976;202410;-0.2004278;-78.4904018;25;M;COMUNICACION;NULL;170101
A00024976;202420;-0.1631836;-78.4592496;25;M;COMUNICACION;NULL;170101
A00025076;202410;-0.1635604;-78.4593852;30;M;ADMINISTRACION DE EMPRESAS;NULL;170101
A00025076;202420;-0.1923856;-78.4953545;30;M;ADMINISTRACION DE EMPRESAS;NULL;170101
A00025076;202510;-0.2038605;-78.4518639;30;M;ADMINISTRACION DE EMPRESAS;Nueva Cumbaya 29C;170101
A00025080;202510;-0.1629185;-78.4911260;31;M;DERECHO;El Bosque 15C;170165
A00025088;202410;-0.1634927;-78.4591787;31;M;MEDICINA VETERINARIA;NULL;170110
A00025088;202420;-0.1631260;-78.4595372;31;M;MEDICINA VETERINARIA;NULL;170110
A00025088;202510;-0.1630817;-78.4595623;31;M;MEDICINA VETERINARIA;Gualo 14E;170110
A00025093;202410;-0.3233515;-78.4311080;30;M;MEDICINA VETERINARIA;NULL;170102
A00025093;202420;-0.2106990;-78.4260927;30;M;MEDICINA VETERINARIA;NULL;170102
A00025093;202510;-0.1632948;-78.4593040;30;M;MEDICINA VETERINARIA;Gualo 14E;170102
A00025105;202410;-0.2194109;-78.3874679;32;M;MERCADOTECNIA;NULL;170129
A00025105;202420;-0.1630538;-78.4587130;32;M;MERCADOTECNIA;NULL;170129
A00025105;202510;-0.2060292;-78.4970369;32;M;MERCADOTECNIA;Gualo 14E;170129
A00025126;202410;-0.2022107;-78.4849462;25;M;FISIOTERAPIA;NULL;170114
A00025126;202420;-0.1594183;-78.4494675;25;M;FISIOTERAPIA;NULL;170114
A00025126;202510;-0.1632507;-78.4588754;25;M;FISIOTERAPIA;Gualo 14E;170114
A00025149;202410;-0.1631911;-78.4584783;28;M;MERCADOTECNIA;NULL;170115
A00025149;202420;-0.1630633;-78.4597319;28;M;MERCADOTECNIA;NULL;170115
A00025149;202510;-0.1636177;-78.4593437;28;M;MERCADOTECNIA;Gualo 14E;170115
A00025171;202410;-0.1676812;-78.4727158;34;M;DERECHO;NULL;170151
